Date,Sitting_CID,MP_Name,Attendance,MP_Name_Title
2012-10-15,012-001-089-008,Intan Azura Mokhtar ,True,Dr Intan Azura Mokhtar (Ang Mo Kio).
2012-10-15,012-001-089-008,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry."
2012-10-15,012-001-089-008,Janil Puthucheary ,True,Dr Janil Puthucheary (Pasir Ris-Punggol).
2012-10-15,012-001-089-008,Khaw Boon Wan ,True,"Mr Khaw Boon Wan (Sembawang), Minister for National Development."
2012-10-15,012-001-089-008,Janice Koh ,True,Ms Janice Koh (Nominated Member).
2012-10-15,012-001-089-008,Lam Pin Min ,True,Dr Lam Pin Min (Sengkang West).
2012-10-15,012-001-089-008,Lee Bee Wah ,True,Er Dr Lee Bee Wah (Nee Soon).
2012-10-15,012-001-089-008,Desmond Lee ,True,Mr Desmond Lee (Jurong).
2012-10-15,012-001-089-008,Ellen Lee ,True,Ms Ellen Lee (Sembawang).
2012-10-15,012-001-089-008,Lee Hsien Loong ,True,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister."
2012-10-15,012-001-089-008,Lee Kuan Yew ,True,Mr Lee Kuan Yew (Tanjong Pagar).
2012-10-15,012-001-089-008,Lee Yi Shyan ,True,"Mr Lee Yi Shyan (East Coast), Senior Minister of State for National Development and Trade and Industry."
2012-10-15,012-001-089-008,Liang Eng Hwa ,True,Mr Liang Eng Hwa (Holland-Bukit Timah).
2012-10-15,012-001-089-008,Laurence Lien ,True,Mr Laurence Lien (Nominated Member).
2012-10-15,012-001-089-008,Mary Liew ,True,Ms Mary Liew (Nominated Member).
2012-10-15,012-001-089-008,Lim Biow Chuan ,True,Mr Lim Biow Chuan (Mountbatten).
2012-10-15,012-001-089-008,Lim Hng Kiang ,True,"Mr Lim Hng Kiang (West Coast), Minister for Trade and Industry."
2012-10-15,012-001-089-008,Raymond Lim Siang Keat ,True,Mr Raymond Lim Siang Keat (East Coast).
2012-10-15,012-001-089-008,Lim Swee Say ,True,"Mr Lim Swee Say (East Coast), Minister, Prime Minister's Office."
2012-10-15,012-001-089-008,Sylvia Lim ,True,Ms Sylvia Lim (Aljunied).
2012-10-15,012-001-089-008,Penny Low ,True,Miss Penny Low (Pasir Ris-Punggol).
2012-10-15,012-001-089-008,Low Thia Khiang ,True,Mr Low Thia Khiang (Aljunied).
2012-10-15,012-001-089-008,Low Yen Ling ,True,Ms Low Yen Ling (Chua Chu Kang).
2012-10-15,012-001-089-008,Lui Tuck Yew ,True,"Mr Lui Tuck Yew (Moulmein-Kallang), Minister for Transport"
2012-10-15,012-001-089-008,Mah Bow Tan ,True,Mr Mah Bow Tan (Tampines).
2012-10-15,012-001-089-008,Masagos Zulkifli B M M ,True,"Mr Masagos Zulkifli B M M (Tampines), Senior Minister of State for Home Affairs and Foreign Affairs."
2012-10-15,012-001-089-008,Mohamad Maliki Bin Osman ,True,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Parliamentary Secretary to the Minister for Defence and Minister for National Development."
2012-10-15,012-001-089-008,Muhamad Faisal Bin Abdul Manap ,True,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).
2012-10-15,012-001-089-008,Dr Muhammad Faishal Ibrahim ,True,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Parliamentary Secretary to the Minister for Health and Minister for Transport."
2012-10-15,012-001-089-008,Lily Neo ,True,Dr Lily Neo (Tanjong Pagar).
2012-10-15,012-001-089-008,Ng Eng Hen ,True,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence and Leader of the House."
2012-10-15,012-001-089-008,David Ong ,True,Mr David Ong (Jurong).
2012-10-15,012-001-089-008,Ong Teng Koon ,True,Mr Ong Teng Koon (Sembawang).
2012-10-15,012-001-089-008,Denise Phua Lay Peng ,True,Ms Denise Phua Lay Peng (Moulmein-Kallang).
2012-10-15,012-001-089-008,Png Eng Huat ,True,Mr Png Eng Huat (Hougang).
2012-10-15,012-001-089-008,Pritam Singh ,True,Mr Pritam Singh (Aljunied).
2012-10-15,012-001-089-008,Seah Kian Peng ,True,"Mr Seah Kian Peng (Marine Parade), Deputy Speaker."
2012-10-15,012-001-089-008,K Shanmugam ,True,"Mr K Shanmugam (Nee Soon), Minister for Foreign Affairs and Minister for Law."
2012-10-15,012-001-089-008,Sim Ann ,True,"Ms Sim Ann (Holland-Bukit Timah), Senior Parliamentary Secretary to the Minister for Education and Minister for Law."
2012-10-15,012-001-089-008,Sitoh Yih Pin ,True,Mr Sitoh Yih Pin (Potong Pasir).
2012-10-15,012-001-089-008,Tan Chuan-Jin ,True,"Mr Tan Chuan-Jin (Marine Parade), Acting Minister for Manpower and Senior Minister of State for National Development."
2012-10-15,012-001-089-008,Tan Kheng Boon Eugene ,True,Asst Prof Tan Kheng Boon Eugene (Nominated Member).
2012-10-15,012-001-089-008,Jessica Tan Soon Neo ,True,Ms Jessica Tan Soon Neo (East Coast).
2012-10-15,012-001-089-008,Tan Su Shan ,True,Ms Tan Su Shan (Nominated Member).
2012-10-15,012-001-089-008,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (Nee Soon).
2012-10-15,012-001-089-008,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security and Minister for Home Affairs."
2012-10-15,012-001-089-008,Josephine Teo ,True,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister of State for Finance and Transport."
2012-10-15,012-001-089-008,Teo Ser Luck ,True,"Mr Teo Ser Luck (Pasir Ris-Punggol), Minister of State for Trade and Industry."
2012-10-15,012-001-089-008,Teo Siong Seng ,True,Mr Teo Siong Seng (Nominated Member).
2012-10-15,012-001-089-008,Edwin Tong Chun Fai ,True,Mr Edwin Tong Chun Fai (Moulmein-Kallang).
2012-10-15,012-001-089-008,Vikram Nair ,True,Mr Vikram Nair (Sembawang).
2012-10-15,012-001-089-008,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for the Environment and Water Resources."
2012-10-15,012-001-089-008,Wong Kan Seng ,True,Mr Wong Kan Seng (Bishan-Toa Payoh).
2012-10-15,012-001-089-008,Lawrence Wong ,True,"Mr Lawrence Wong (West Coast), Senior Minister of State for Education and Information, Communications and the Arts."
2012-10-15,012-001-089-008,Dr Yaacob Ibrahim ,True,"Assoc Prof Dr Yaacob Ibrahim (Moulmein-Kallang), Minister for Information, Communications and the Arts and Minister-in-charge of Muslim Affairs."
2012-10-15,012-001-089-008,Alex Yam ,True,Mr Alex Yam (Chua Chu Kang).
2012-10-15,012-001-089-008,Yee Jenn Jong ,True,Mr Yee Jenn Jong (Non-Constituency Member).
2012-10-15,012-001-089-008,Alvin Yeo ,True,Mr Alvin Yeo (Chua Chu Kang).
2012-10-15,012-001-089-008,Yeo Guat Kwang ,True,Mr Yeo Guat Kwang (Ang Mo Kio).
2012-10-15,012-001-089-008,Zainal Sapari ,True,Mr Zainal Sapari (Pasir Ris-Punggol).
2012-10-15,012-001-089-008,Zainudin Nordin ,True,Mr Zainudin Nordin (Bishan-Toa Payoh).
2012-10-15,012-001-089-008,Zaqy Mohamad ,True,Mr Zaqy Mohamad (Chua Chu Kang).
2012-10-16,012-001-089-009,Goh Chok Tong ,False,Mr Goh Chok Tong (Marine Parade).
2012-10-16,012-001-089-009,Heng Swee Keat ,False,"Mr Heng Swee Keat (Tampines), Minister for Education."
2012-10-16,012-001-089-009,Inderjit Singh ,False,Mr Inderjit Singh (Ang Mo Kio).
2012-10-16,012-001-089-009,Janice Koh ,False,Ms Janice Koh (Nominated Member).
2012-10-16,012-001-089-009,Mah Bow Tan ,False,Mr Mah Bow Tan (Tampines).
2012-10-16,012-001-089-009,Masagos Zulkifli B M M ,False,"Mr Masagos Zulkifli B M M (Tampines), Senior Minister of State for Home Affairs and Foreign Affairs."
2012-10-16,012-001-089-009,Irene Ng Phek Hoong ,False,Ms Irene Ng Phek Hoong (Tampines).
2012-10-16,012-001-089-009,Seng Han Thong ,False,Mr Seng Han Thong (Ang Mo Kio).
2012-10-16,012-001-089-009,Sam Tan Chin Siong ,False,"Mr Sam Tan Chin Siong (Radin Mas), Senior Parliamentary Secretary to the Minister for Foreign Affairs and Acting Minister for Community Development, Youth and Sports."
2012-10-16,012-001-089-009,Teo Ho Pin ,False,"Dr Teo Ho Pin (Bukit Panjang), Deputy Government Whip."
2012-10-16,012-001-089-009,Tin Pei Ling ,False,Ms Tin Pei Ling (Marine Parade).
2012-10-16,012-001-089-009,Alvin Yeo ,False,Mr Alvin Yeo (Chua Chu Kang).
2012-10-16,012-001-089-009,Michael Palmer ,True,Mr SPEAKER (Mr Michael Palmer (Punggol East)).
2012-10-16,012-001-089-009,Ang Hin Kee ,True,Mr Ang Hin Kee (Ang Mo Kio).
2012-10-16,012-001-089-009,Ang Wei Neng ,True,Mr Ang Wei Neng (Jurong).
2012-10-16,012-001-089-009,Baey Yam Keng ,True,Mr Baey Yam Keng (Tampines).
2012-10-16,012-001-089-009,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Acting Minister for Community Development, Youth and Sports and Senior Minister of State for Defence."
2012-10-16,012-001-089-009,Chen Show Mao ,True,Mr Chen Show Mao (Aljunied).
2012-10-16,012-001-089-009,Chia Shi-Lu ,True,Dr Chia Shi-Lu (Tanjong Pagar).
2012-10-16,012-001-089-009,Lina Chiam ,True,Mrs Lina Chiam (Non-Constituency Member).
2012-10-16,012-001-089-009,Charles Chong ,True,"Mr Charles Chong (Joo Chiat), Deputy Speaker."
2012-10-16,012-001-089-009,Christopher de Souza ,True,Mr Christopher de Souza (Holland-Bukit Timah).
2012-10-16,012-001-089-009,R Dhinakaran ,True,Mr R Dhinakaran (Nominated Member).
2012-10-16,012-001-089-009,Faizah Jamal ,True,Ms Faizah Jamal (Nominated Member).
2012-10-16,012-001-089-009,Nicholas Fang ,True,Mr Nicholas Fang (Nominated Member).
2012-10-16,012-001-089-009,Fatimah Lateef ,True,Assoc Prof Fatimah Lateef (Marine Parade).
2012-10-16,012-001-089-009,Arthur Fong ,True,Mr Arthur Fong (West Coast).
2012-10-16,012-001-089-009,Cedric Foo Chee Keng ,True,Mr Cedric Foo Chee Keng (Pioneer).
2012-10-16,012-001-089-009,Foo Mee Har ,True,Ms Foo Mee Har (West Coast).
2012-10-16,012-001-089-009,Grace Fu Hai Yien ,True,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs."
2012-10-16,012-001-089-009,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health and Government Whip."
2012-10-16,012-001-089-009,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Pasir Ris-Punggol).
2012-10-16,012-001-089-009,Gerald Giam Yean Song ,True,Mr Gerald Giam Yean Song (Non-Constituency Member).
2012-10-16,012-001-089-009,Halimah Yacob ,True,"Mdm Halimah Yacob (Jurong), Minister of State for Community Development, Youth and Sports."
2012-10-16,012-001-089-009,Hawazi Daipi ,True,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Acting Minister for Manpower."
2012-10-16,012-001-089-009,Heng Chee How ,True,"Mr Heng Chee How (Whampoa), Senior Minister of State, Prime Minister's Office and Deputy Leader of the House."
2012-10-16,012-001-089-009,Hri Kumar Nair ,True,Mr Hri Kumar Nair (Bishan-Toa Payoh).
2012-10-16,012-001-089-009,Indranee Rajah ,True,Ms Indranee Rajah (Tanjong Pagar).
2012-10-16,012-001-089-009,Intan Azura Mokhtar ,True,Dr Intan Azura Mokhtar (Ang Mo Kio).
2012-10-16,012-001-089-009,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry."
2012-10-16,012-001-089-009,Janil Puthucheary ,True,Dr Janil Puthucheary (Pasir Ris-Punggol).
2012-10-16,012-001-089-009,Khaw Boon Wan ,True,"Mr Khaw Boon Wan (Sembawang), Minister for National Development."
2012-10-16,012-001-089-009,Amy Khor Lean Suan ,True,"Dr Amy Khor Lean Suan (Hong Kah North), Minister of State for Health and Manpower and Deputy Government Whip."
2012-10-16,012-001-089-009,Lam Pin Min ,True,Dr Lam Pin Min (Sengkang West).
2012-10-16,012-001-089-009,Lee Bee Wah ,True,Er Dr Lee Bee Wah (Nee Soon).
2012-10-16,012-001-089-009,Desmond Lee ,True,Mr Desmond Lee (Jurong).
2012-10-16,012-001-089-009,Ellen Lee ,True,Ms Ellen Lee (Sembawang).
2012-10-16,012-001-089-009,Lee Hsien Loong ,True,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister."
2012-10-16,012-001-089-009,Lee Kuan Yew ,True,Mr Lee Kuan Yew (Tanjong Pagar).
2012-10-16,012-001-089-009,Lee Yi Shyan ,True,"Mr Lee Yi Shyan (East Coast), Senior Minister of State for National Development and Trade and Industry."
2012-10-16,012-001-089-009,Liang Eng Hwa ,True,Mr Liang Eng Hwa (Holland-Bukit Timah).
2012-10-16,012-001-089-009,Laurence Lien ,True,Mr Laurence Lien (Nominated Member).
2012-10-16,012-001-089-009,Mary Liew ,True,Ms Mary Liew (Nominated Member).
2012-10-16,012-001-089-009,Lim Biow Chuan ,True,Mr Lim Biow Chuan (Mountbatten).
2012-10-16,012-001-089-009,Lim Hng Kiang ,True,"Mr Lim Hng Kiang (West Coast), Minister for Trade and Industry."
2012-10-16,012-001-089-009,Raymond Lim Siang Keat ,True,Mr Raymond Lim Siang Keat (East Coast).
2012-10-16,012-001-089-009,Lim Swee Say ,True,"Mr Lim Swee Say (East Coast), Minister, Prime Minister's Office."
2012-10-16,012-001-089-009,Sylvia Lim ,True,Ms Sylvia Lim (Aljunied).
2012-10-16,012-001-089-009,Lim Wee Kiak ,True,Dr Lim Wee Kiak (Nee Soon).
2012-10-16,012-001-089-009,Penny Low ,True,Miss Penny Low (Pasir Ris-Punggol).
2012-10-16,012-001-089-009,Low Thia Khiang ,True,Mr Low Thia Khiang (Aljunied).
2012-10-16,012-001-089-009,Low Yen Ling ,True,Ms Low Yen Ling (Chua Chu Kang).
2012-10-16,012-001-089-009,Lui Tuck Yew ,True,"Mr Lui Tuck Yew (Moulmein-Kallang), Minister for Transport"
2012-10-16,012-001-089-009,Mohamad Maliki Bin Osman ,True,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Parliamentary Secretary to the Minister for Defence and Minister for National Development."
2012-10-16,012-001-089-009,Muhamad Faisal Bin Abdul Manap ,True,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).
2012-10-16,012-001-089-009,Dr Muhammad Faishal Ibrahim ,True,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Parliamentary Secretary to the Minister for Health and Minister for Transport."
2012-10-16,012-001-089-009,Lily Neo ,True,Dr Lily Neo (Tanjong Pagar).
2012-10-16,012-001-089-009,Ng Eng Hen ,True,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence and Leader of the House."
2012-10-16,012-001-089-009,David Ong ,True,Mr David Ong (Jurong).
2012-10-16,012-001-089-009,Ong Teng Koon ,True,Mr Ong Teng Koon (Sembawang).
2012-10-16,012-001-089-009,Denise Phua Lay Peng ,True,Ms Denise Phua Lay Peng (Moulmein-Kallang).
2012-10-16,012-001-089-009,Png Eng Huat ,True,Mr Png Eng Huat (Hougang).
2012-10-16,012-001-089-009,Pritam Singh ,True,Mr Pritam Singh (Aljunied).
2012-10-16,012-001-089-009,Seah Kian Peng ,True,"Mr Seah Kian Peng (Marine Parade), Deputy Speaker."
2012-10-16,012-001-089-009,K Shanmugam ,True,"Mr K Shanmugam (Nee Soon), Minister for Foreign Affairs and Minister for Law."
2012-10-16,012-001-089-009,Sim Ann ,True,"Ms Sim Ann (Holland-Bukit Timah), Senior Parliamentary Secretary to the Minister for Education and Minister for Law."
2012-10-16,012-001-089-009,Sitoh Yih Pin ,True,Mr Sitoh Yih Pin (Potong Pasir).
2012-10-16,012-001-089-009,Tan Chuan-Jin ,True,"Mr Tan Chuan-Jin (Marine Parade), Acting Minister for Manpower and Senior Minister of State for National Development."
2012-10-16,012-001-089-009,Tan Kheng Boon Eugene ,True,Asst Prof Tan Kheng Boon Eugene (Nominated Member).
2012-10-16,012-001-089-009,Jessica Tan Soon Neo ,True,Ms Jessica Tan Soon Neo (East Coast).
2012-10-16,012-001-089-009,Tan Su Shan ,True,Ms Tan Su Shan (Nominated Member).
2012-10-16,012-001-089-009,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (Nee Soon).
2012-10-16,012-001-089-009,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security and Minister for Home Affairs."
2012-10-16,012-001-089-009,Josephine Teo ,True,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister of State for Finance and Transport."
2012-10-16,012-001-089-009,Teo Ser Luck ,True,"Mr Teo Ser Luck (Pasir Ris-Punggol), Minister of State for Trade and Industry."
2012-10-16,012-001-089-009,Teo Siong Seng ,True,Mr Teo Siong Seng (Nominated Member).
2012-10-16,012-001-089-009,Tharman Shanmugaratnam ,True,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Minister for Finance."
2012-10-16,012-001-089-009,Edwin Tong Chun Fai ,True,Mr Edwin Tong Chun Fai (Moulmein-Kallang).
2012-10-16,012-001-089-009,Vikram Nair ,True,Mr Vikram Nair (Sembawang).
2012-10-16,012-001-089-009,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for the Environment and Water Resources."
2012-10-16,012-001-089-009,Wong Kan Seng ,True,Mr Wong Kan Seng (Bishan-Toa Payoh).
2012-10-16,012-001-089-009,Lawrence Wong ,True,"Mr Lawrence Wong (West Coast), Senior Minister of State for Education and Information, Communications and the Arts."
2012-10-16,012-001-089-009,Dr Yaacob Ibrahim ,True,"Assoc Prof Dr Yaacob Ibrahim (Moulmein-Kallang), Minister for Information, Communications and the Arts and Minister-in-charge of Muslim Affairs."
2012-10-16,012-001-089-009,Alex Yam ,True,Mr Alex Yam (Chua Chu Kang).
2012-10-16,012-001-089-009,Yee Jenn Jong ,True,Mr Yee Jenn Jong (Non-Constituency Member).
2012-10-16,012-001-089-009,Yeo Guat Kwang ,True,Mr Yeo Guat Kwang (Ang Mo Kio).
2012-10-16,012-001-089-009,Zainal Sapari ,True,Mr Zainal Sapari (Pasir Ris-Punggol).
2012-10-16,012-001-089-009,Zainudin Nordin ,True,Mr Zainudin Nordin (Bishan-Toa Payoh).
2012-10-16,012-001-089-009,Zaqy Mohamad ,True,Mr Zaqy Mohamad (Chua Chu Kang).
2012-11-12,012-001-089-010,Chia Shi-Lu ,False,Dr Chia Shi-Lu (Tanjong Pagar).
2012-11-12,012-001-089-010,Fatimah Lateef ,False,Assoc Prof Fatimah Lateef (Marine Parade).
2012-11-12,012-001-089-010,Arthur Fong ,False,Mr Arthur Fong (West Coast).
2012-11-12,012-001-089-010,Foo Mee Har ,False,Ms Foo Mee Har (West Coast).
2012-11-12,012-001-089-010,Hri Kumar Nair ,False,Mr Hri Kumar Nair (Bishan-Toa Payoh).
2012-11-12,012-001-089-010,Penny Low ,False,Miss Penny Low (Pasir Ris-Punggol).
2012-11-12,012-001-089-010,Mah Bow Tan ,False,Mr Mah Bow Tan (Tampines).
2012-11-12,012-001-089-010,Irene Ng Phek Hoong ,False,Ms Irene Ng Phek Hoong (Tampines).
2012-11-12,012-001-089-010,Teo Ser Luck ,False,"Mr Teo Ser Luck (Pasir Ris-Punggol), Minister of State for Trade and Industry."
2012-11-12,012-001-089-010,Michael Palmer ,True,Mr SPEAKER (Mr Michael Palmer (Punggol East)).
2012-11-12,012-001-089-010,Ang Hin Kee ,True,Mr Ang Hin Kee (Ang Mo Kio).
2012-11-12,012-001-089-010,Ang Wei Neng ,True,Mr Ang Wei Neng (Jurong).
2012-11-12,012-001-089-010,Baey Yam Keng ,True,Mr Baey Yam Keng (Tampines).
2012-11-12,012-001-089-010,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Acting Minister for Social and Family Development and Senior Minister of State for Defence."
2012-11-12,012-001-089-010,Chen Show Mao ,True,Mr Chen Show Mao (Aljunied).
2012-11-12,012-001-089-010,Lina Chiam ,True,Mrs Lina Chiam (Non-Constituency Member).
2012-11-12,012-001-089-010,Charles Chong ,True,"Mr Charles Chong (Joo Chiat), Deputy Speaker."
2012-11-12,012-001-089-010,Christopher de Souza ,True,Mr Christopher de Souza (Holland-Bukit Timah).
2012-11-12,012-001-089-010,R Dhinakaran ,True,Mr R Dhinakaran (Nominated Member).
2012-11-12,012-001-089-010,Faizah Jamal ,True,Ms Faizah Jamal (Nominated Member).
2012-11-12,012-001-089-010,Nicholas Fang ,True,Mr Nicholas Fang (Nominated Member).
2012-11-12,012-001-089-010,Cedric Foo Chee Keng ,True,Mr Cedric Foo Chee Keng (Pioneer).
2012-11-12,012-001-089-010,Grace Fu Hai Yien ,True,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs."
2012-11-12,012-001-089-010,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health and Government Whip."
2012-11-12,012-001-089-010,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Pasir Ris-Punggol).
2012-11-12,012-001-089-010,Gerald Giam Yean Song ,True,Mr Gerald Giam Yean Song (Non-Constituency Member).
2012-11-12,012-001-089-010,Goh Chok Tong ,True,Mr Goh Chok Tong (Marine Parade).
2012-11-12,012-001-089-010,Halimah Yacob ,True,"Mdm Halimah Yacob (Jurong), Minister of State for Social and Family Development."
2012-11-12,012-001-089-010,Hawazi Daipi ,True,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Acting Minister for Manpower."
2012-11-12,012-001-089-010,Heng Chee How ,True,"Mr Heng Chee How (Whampoa), Senior Minister of State, Prime Minister's Office and Deputy Leader of the House."
2012-11-12,012-001-089-010,Heng Swee Keat ,True,"Mr Heng Swee Keat (Tampines), Minister for Education."
2012-11-12,012-001-089-010,Inderjit Singh ,True,Mr Inderjit Singh (Ang Mo Kio).
2012-11-12,012-001-089-010,Indranee Rajah ,True,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Education and Law."
2012-11-12,012-001-089-010,Intan Azura Mokhtar ,True,Dr Intan Azura Mokhtar (Ang Mo Kio).
2012-11-12,012-001-089-010,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry."
